asset,owner,decision,target,risk,status,rationale
data/knowledge/process_overview_20260302_092211.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/product_20260302_092011.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/product_20260302_093933.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/product_launch_20260302_131933.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/product_specification_20260302_092434.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/progress_20260302_140217.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/quote_20260302_131423.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/retrieval_log.jsonl,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_flow_diagram.md,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_knowledge_20260228_202558.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_knowledge_20260228_203641.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_knowledge_20260228_211040.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_knowledge_20260228_211537.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook.md,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201038.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201039.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201040.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201043.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201045.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201046.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201047.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201048.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_playbook_20260228_201049.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/sales_process_20260304_105017.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/service_20260302_093032.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/service_20260302_093049.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/service_20260302_093106.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/service_20260302_093126.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/simulation_learnings.md,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
data/knowledge/specification_20260302_134316.json,data_governance,move_external,managed knowledge store with retention,high,pending,Timestamped snapshots are derived data with stale-data risk.
